K,n_per_facility,sigma,heterogeneity,is_universal,overlap,obs_overlap,r2_lofo,p_naive,p_strat,thr_says_universal,perm_says_universal,strat_says_universal,thr_correct,perm_correct,strat_correct
3,60,0.23956424123164966,1.9161768896038034,False,0.7133664831005538,0.7346302562698068,-1.5006384601264888,0.01,0.01,False,False,False,True,True,True
12,22,0.4788538845255898,1.9529634449086133,False,0.5834485907810283,0.5090808377642314,-0.2801627395348716,0.01,0.01,False,False,False,True,True,True
4,56,0.46872515117687563,0.6974645884405914,True,0.16229063125003496,0.13718465214106337,0.7532203266064714,0.73,0.78,True,True,True,True,True,True
4,46,0.4354919588820706,0.7483700323599622,True,0.4134588711205974,0.39598090619316234,0.7669310304918381,0.18,0.49,True,True,True,True,True,True
8,59,0.29719645650392357,1.4601066245548584,False,0.5295746204996442,0.49436269069511585,-0.446786624472848,0.01,0.01,False,False,False,True,True,True
4,35,0.5538415056731864,1.6303662743846299,True,0.44581920210917514,0.3914951279654743,0.7032441434815797,0.26,0.48,True,True,True,True,True,True
5,54,0.4143635695489536,1.8689297614312312,False,0.29940520776622825,0.254310937177487,-0.8025587887795427,0.01,0.01,False,False,False,True,True,True
11,61,0.3516546114114314,1.5561767398182036,True,0.9027703966086211,0.8868624175944613,0.8716800977579494,0.77,0.77,True,True,True,True,True,True
10,61,0.5120831225366965,1.1368976058483102,True,0.854226213566955,0.8451332652067268,0.7447104522582433,0.92,0.95,True,True,True,True,True,True
8,67,0.15563053075146,0.6791937738963378,True,0.08304276252465204,0.06276737726588409,0.9753555842851579,0.19,0.51,True,True,True,True,True,True
6,18,0.11738330120381983,1.916102380268683,False,0.47873991992736,0.419442420263587,-0.45940531711318644,0.01,0.01,False,False,False,True,True,True
4,70,0.1975330272855067,0.6410250631472456,True,0.051028442085499504,0.040623918125144716,0.9577372358226598,0.26,0.5,True,True,True,True,True,True
6,35,0.3016763861859994,1.0005350521047132,True,0.33693414573984903,0.2765422694287915,0.8867024634771351,0.68,0.64,True,True,True,True,True,True
5,44,0.10735764840125428,1.279484172170944,False,0.15646467877538517,0.12220411930508528,-0.2647941206696107,0.01,0.01,False,False,False,True,True,True
9,27,0.22286519540798577,1.3906016735151514,False,0.8158599953846429,0.7618567940695435,-0.27082642990440786,0.01,0.01,False,False,False,True,True,True
7,44,0.5465898178726865,0.6757539695230084,False,0.30600988444885957,0.25489709742758554,0.3084020225592231,0.01,0.01,True,False,False,False,True,True
9,60,0.4085219756191101,1.014817416757808,False,0.5214432797121611,0.48397868924922416,-0.4176410813977971,0.01,0.01,False,False,False,True,True,True
10,30,0.244958673668062,0.30347580273942676,False,0.8959674158787284,0.881183248879249,0.06079610433372773,0.01,0.01,True,False,False,False,True,True
8,52,0.36770084597991276,0.5266193580389884,False,0.8097327802639784,0.7907066015406995,0.10007714225841913,0.01,0.01,True,False,False,False,True,True
5,50,0.1785718674831559,0.8971534466046502,False,0.45238201253293997,0.4051175011020468,0.09860974828638724,0.01,0.01,True,False,False,False,True,True
9,39,0.35384448672585617,1.3361235242927094,False,0.6954895877952684,0.6754420248331406,-0.3050408140697072,0.01,0.01,False,False,False,True,True,True
11,32,0.5563112256026277,0.9083593625558355,False,0.5752036130819128,0.5218894683633966,-0.30561712962886056,0.01,0.01,False,False,False,True,True,True
3,64,0.32607417931965166,1.68898288048309,True,0.8160827759715418,0.7815932487767165,0.8543015079978984,0.38,0.33,True,True,True,True,True,True
7,41,0.14656325834094208,1.4888024324538134,True,0.6993843023127599,0.6810350462428192,0.9732504307347455,0.84,0.85,True,True,True,True,True,True
5,12,0.355198147624268,1.8835034708615346,True,0.4534443085844543,0.29860214766580867,0.8275392351312617,1.0,0.94,True,True,True,True,True,True
7,58,0.413694037710426,1.659227977650339,False,0.4892063360755352,0.4381755723998085,-0.4271944610571192,0.01,0.01,False,False,False,True,True,True
12,72,0.15980095387404503,1.310412615183742,True,0.0410281953155468,0.03191260274555661,0.9740445851877468,0.62,0.52,True,True,True,True,True,True
11,33,0.08975974678021192,0.5405947079264743,True,0.5999002123689731,0.5362176087581307,0.9887438208931736,0.85,0.81,True,True,True,True,True,True
12,69,0.055033086762952085,1.9477040186589776,False,0.1370071909039965,0.10403590761579377,-0.378178756901963,0.01,0.01,False,False,False,True,True,True
6,25,0.49099049606590783,1.6535170243099675,False,0.3578323329696428,0.29548945922289616,0.08787128554300527,0.01,0.01,True,False,False,False,True,True
6,66,0.14638719564652794,1.8302184012041995,True,0.03007988945020368,0.025290622866938166,0.9765116476682497,0.72,0.35,True,True,True,True,True,True
4,10,0.23615474026273187,0.9336751069641029,True,0.9933156436391422,0.7507756660234741,0.9805859098226093,0.89,0.89,True,True,True,True,True,True
5,69,0.20604745351817005,1.0729581806747877,False,0.2583287391461705,0.21416789715370035,-1.7016963425858869,0.01,0.01,False,False,False,True,True,True
9,27,0.20067896473426788,0.7121199417932242,False,0.3237794550621319,0.24712453847808083,0.3334306857319248,0.01,0.01,True,False,False,False,True,True
5,25,0.46528971268882063,1.4176628518231926,True,0.07402548329813552,0.053554269388133555,0.7654046470828754,0.34,0.28,True,True,True,True,True,True
4,44,0.13890377275735272,1.8148460534309796,True,0.41147180526798965,0.38110185831688215,0.9725145113441582,0.21,0.25,True,True,True,True,True,True
10,26,0.5315367505448622,0.6289237965505308,True,0.9275752105118958,0.870573056961603,0.7156963419614106,0.98,0.98,True,True,True,True,True,True
8,12,0.3888434476100939,1.123708618087078,True,0.10780017265695097,0.06269647570342927,0.863926405845888,0.01,0.07,True,False,True,True,False,True
8,69,0.2721312609847373,1.7764551910519721,False,0.7485941099063473,0.7186353722303256,-0.3732589104143571,0.01,0.01,False,False,False,True,True,True
11,12,0.35465603535686696,1.192627865747986,True,0.962005806720036,0.7987775923151651,0.8512275131966638,0.06,0.08,True,True,True,True,True,True
11,69,0.4982694872445933,0.6921635929658032,True,0.2802894679681517,0.22911646849112785,0.7571882765429956,1.0,1.0,True,True,True,True,True,True
8,65,0.21472036074348716,1.5155257651110658,True,0.5552191356276667,0.5187844582266636,0.9374318874128487,0.33,0.39,True,True,True,True,True,True
5,26,0.5189480074833204,1.976534087500232,False,0.5819225545814979,0.5446723376157344,0.14621739241270537,0.01,0.01,True,False,False,False,True,True
8,48,0.28359179630533465,1.9667556441009357,False,0.49537453537950105,0.4577497380383856,-0.3852099905990223,0.01,0.01,False,False,False,True,True,True
6,46,0.17479286791388615,0.5959482029201288,True,0.3967505089974329,0.3325404265979691,0.9678389318812683,0.5,0.63,True,True,True,True,True,True
4,37,0.30680596816736944,1.6257397032454473,False,0.11334598418541753,0.09383516185847228,-2.1468903286552936,0.01,0.01,False,False,False,True,True,True
7,46,0.21070482226352988,1.0286938080160208,False,0.950068541099133,0.9432074674778692,-0.08683577025085354,0.01,0.01,False,False,False,True,True,True
10,14,0.19219365108988,1.405333434097578,True,0.8902350821872144,0.7231495910334196,0.955449330668325,0.18,0.39,True,True,True,True,True,True
12,56,0.18949739037711377,1.9301175262067911,True,0.020194731108319597,0.01579522866690219,0.9622168367433191,0.5,0.49,True,True,True,True,True,True
10,18,0.5560307118763785,0.9547179917265449,False,0.6870690448377793,0.5919901399094675,-0.1545452116106527,0.01,0.01,False,False,False,True,True,True
7,78,0.254724734887278,0.7399000245475412,False,0.9194545756087622,0.9166909900817379,-0.2632677153556995,0.01,0.01,False,False,False,True,True,True
12,32,0.15062770212490326,1.6334126402298026,True,0.06800203982464526,0.04875812654532288,0.9764667565050117,0.86,0.66,True,True,True,True,True,True
9,71,0.31495888244115156,1.7862102417703138,False,0.5329685883327233,0.4969174647337156,-0.37445498278509715,0.01,0.01,False,False,False,True,True,True
9,56,0.5772350712036315,1.9257226809579489,True,0.6479207358254119,0.6214066273939606,0.6740172557028421,0.8,0.89,True,True,True,True,True,True
12,24,0.40804572004703193,0.887331573849119,False,0.6594078642365059,0.6184458900786576,-0.1624480951584384,0.01,0.01,False,False,False,True,True,True
4,49,0.10861391153624096,1.302582592603565,True,0.8511763450605038,0.8410136872097153,0.9825466964591831,0.07,0.06,True,True,True,True,True,True
8,50,0.217161590124339,0.7238243905269979,False,0.9248585354962072,0.8994657809057547,-0.1848535243435918,0.01,0.01,False,False,False,True,True,True
3,59,0.055681890515031196,1.7525762446653785,True,0.9762049786828417,0.9771589248334492,0.9966871552036204,0.34,0.27,True,True,True,True,True,True
6,16,0.13157013413517038,1.265795951218032,True,0.10040272728858946,0.061801898878702355,0.9815031369015226,0.98,0.96,True,True,True,True,True,True
7,44,0.3892737926303594,1.7094042702711474,True,0.1423801283680437,0.1082026166013849,0.8633706836534133,0.88,0.8,True,True,True,True,True,True
7,57,0.1559692258008004,1.8667729777556406,False,0.30300687150672256,0.2517096413483967,-0.31170804364348714,0.01,0.01,False,False,False,True,True,True
6,22,0.1943582426741346,0.8649264766049054,False,0.43763000606932145,0.3441170727373057,-0.6547197148715196,0.01,0.01,False,False,False,True,True,True
3,50,0.4019800383502679,0.8385677530019076,True,0.5273824178876133,0.5147402859149746,0.7991659642366156,0.08,0.06,True,True,True,True,True,True
10,51,0.2923992667128158,0.6291227272612028,True,0.0774493078648203,0.05655776810595255,0.9203858628735635,0.48,0.89,True,True,True,True,True,True
6,76,0.060982816323909866,0.405302993573481,False,0.5361868577423055,0.5007131307382078,-0.2297869653365685,0.01,0.01,False,False,False,True,True,True
8,23,0.5442434644258729,1.2685047850522968,True,0.8125717117614245,0.7555853521657425,0.756664700094512,0.69,0.57,True,True,True,True,True,True
5,72,0.40701025486119474,0.7387991182389299,True,0.9510687522592622,0.9365217192385249,0.8441856303731978,0.17,0.13,True,True,True,True,True,True
6,38,0.1086266544273124,1.342144962680798,False,0.489842640860666,0.4174380072283879,-0.6084145838913717,0.01,0.01,False,False,False,True,True,True
6,12,0.11691344587348677,0.37950279740160797,True,0.14858115918696146,0.10243092889850397,0.9845889669808653,0.39,0.31,True,True,True,True,True,True
12,51,0.4500566780457415,1.8613310925163353,False,0.6258288861737951,0.591517606564628,-0.27328953860184946,0.01,0.01,False,False,False,True,True,True
4,13,0.40848332236956475,1.4040434342751367,False,0.8176292195995951,0.8540857886718275,-0.8102198779726562,0.01,0.01,False,False,False,True,True,True
3,35,0.4597342992974529,1.1698030784643805,True,0.4102426653409107,0.3957989950435348,0.78180777212535,0.55,0.67,True,True,True,True,True,True
9,63,0.5594552341900978,0.7575972324490651,True,0.023286926492570137,0.018985389215487883,0.7404187111890201,0.54,0.47,True,True,True,True,True,True
7,54,0.5921158297937081,1.3257379562565188,False,0.5469421580685607,0.522182030360743,-0.31084369482414953,0.01,0.01,False,False,False,True,True,True
6,11,0.2512688873739666,1.4757911546903564,False,0.397225229280866,0.28954474871040714,-0.24953880519216498,0.01,0.01,False,False,False,True,True,True
10,44,0.09002282890829721,1.52953275621216,True,0.5236893085062447,0.4656590204599111,0.9893173716903126,0.12,0.17,True,True,True,True,True,True
3,34,0.31225356795970016,0.5675681455408008,True,0.48913293027416527,0.48880534106701595,0.853117946480143,0.29,0.23,True,True,True,True,True,True
8,30,0.18446965006778182,1.9055445968063325,True,0.8707756866495115,0.8465154020510351,0.9596882449075068,0.73,0.75,True,True,True,True,True,True
7,11,0.12019833922175399,1.5219689322872234,False,0.23706401025325607,0.15233731163681793,-0.292050527093076,0.01,0.01,False,False,False,True,True,True
8,54,0.5092656144870368,1.3682370235819235,False,0.34156026138220397,0.2837792135986386,-0.5378153953870586,0.01,0.01,False,False,False,True,True,True
12,63,0.32393116216829504,0.6165418315276866,True,0.08436831143860801,0.060447798450712555,0.907150798953945,0.85,0.97,True,True,True,True,True,True
6,37,0.29478631152330187,1.15985484479607,True,0.42512932442002715,0.36492574505024333,0.9147965585487992,0.82,0.74,True,True,True,True,True,True
11,32,0.26606090769696183,0.4217410000893165,True,0.3752936794961018,0.30889782737158183,0.92106653132189,0.68,0.48,True,True,True,True,True,True
8,68,0.296684550325175,1.6486854183963071,True,0.5306061112141706,0.49370241277480226,0.8937744751552477,0.91,0.9,True,True,True,True,True,True
6,35,0.4173291858952749,0.6248950407867682,True,0.5971459626776595,0.5590758246885214,0.7775619591109497,0.92,0.9,True,True,True,True,True,True
4,72,0.5366289557675021,1.9253533650140835,False,0.8785823110405723,0.8546730792902953,-0.7303877932303497,0.01,0.01,False,False,False,True,True,True
7,45,0.4547644640729888,1.6460166475352807,False,0.37498466471190006,0.3176147005287585,-0.9800359446600475,0.01,0.01,False,False,False,True,True,True
11,34,0.3125871051046253,0.8750525119171078,False,0.7088216537106105,0.6817279096085983,-0.18576171222811455,0.01,0.01,False,False,False,True,True,True
10,17,0.452491099227118,0.36393981453029717,False,0.6616503515648452,0.6164856639763393,0.09861395102978121,0.01,0.01,True,False,False,False,True,True
10,53,0.18438866995483688,1.1298511633479358,True,0.3887415076914281,0.3273127687587699,0.9613149593344282,0.72,0.74,True,True,True,True,True,True
7,11,0.21327829652328834,1.0203250064175715,True,0.1376294815891227,0.06370639507435329,0.9427837757731231,0.01,0.12,True,False,True,True,False,True
11,22,0.35578493031233566,0.6054920238256286,False,0.8131798330000062,0.7824146658872246,-0.032426392468452914,0.01,0.01,False,False,False,True,True,True
6,52,0.45586570745228033,1.0590147613028746,False,0.7098344462295024,0.7073260625713171,-0.49310713294498987,0.01,0.01,False,False,False,True,True,True
12,59,0.27644959449093975,0.49211371780889746,False,0.9544042963984104,0.9295918422310965,0.1121975056698955,0.01,0.01,True,False,False,False,True,True
4,38,0.19663601732061758,1.1399818428812636,False,0.3528744547490976,0.29803039293506023,-1.6390734004323009,0.01,0.01,False,False,False,True,True,True
8,18,0.4496866517922091,0.3696890102332387,True,0.5947775208642014,0.5523138416414582,0.7889004910476156,0.83,0.68,True,True,True,True,True,True
5,43,0.1179908867673819,0.6874398302423695,False,0.8958361963007666,0.872405155945527,-0.5319753980123509,0.01,0.01,False,False,False,True,True,True
9,60,0.30503974210091794,1.350671942301327,False,0.48973983172442515,0.4454042952563129,-0.37923001065231543,0.01,0.01,False,False,False,True,True,True
7,29,0.5219928284344861,1.7323077360825547,False,0.3631038105938441,0.28351333845136295,-0.49641390658558415,0.01,0.01,False,False,False,True,True,True
3,10,0.0793962533333821,1.7925212534152537,False,0.20156635333754735,0.15079008071301556,-5.946967959343142,0.01,0.01,False,False,False,True,True,True
8,24,0.5665545296380368,0.9111123092395204,True,0.9711661589337143,0.885194245726117,0.7517134647332189,0.91,0.92,True,True,True,True,True,True
4,58,0.32349166026309023,1.7854762955565158,True,0.7234177740184066,0.6936462130742657,0.872429907746832,0.13,0.13,True,True,True,True,True,True
3,53,0.37515531464667745,1.6278925008349878,False,0.08568593980540529,0.0725012971775491,-0.021091081302315295,0.01,0.01,False,False,False,True,True,True
8,24,0.4184369597364543,0.3849168776400566,True,0.3856919546167168,0.30987102581024295,0.8289742133506176,0.16,0.1,True,True,True,True,True,True
3,32,0.4459586408067076,0.4838987679316617,False,0.5528098354991401,0.5757462419267946,-0.40735659869406415,0.01,0.01,False,False,False,True,True,True
9,78,0.5627079625371695,1.2616742273537263,True,0.46093805610191496,0.41115061356778565,0.6984864843342082,0.01,0.01,True,False,False,True,False,False
12,23,0.5631824537097091,1.7782316456614784,True,0.7638221093104652,0.7057366091413083,0.627545756702546,0.1,0.08,True,True,True,True,True,True
5,67,0.42434387390355977,1.3526462932132668,True,0.31734276396607863,0.2775162142328659,0.8131994783601046,0.42,0.44,True,True,True,True,True,True
