K,n_per_facility,sigma,heterogeneity,is_universal,r2_lofo,protocol_says_universal,bootstrap_a_ci_lo,bootstrap_a_ci_hi,bootstrap_a_stable,obs_sigma_hat,obs_hetero_hat,perm_pvalue,perm_says_universal,perm_correct,correct,scenario_id
12,49,0.5541794634743362,2.1038643192834887,True,0.7611768093302478,True,-0.475830572657119,-0.4314068124287716,True,0.5598200233656484,0.04039913670714273,0.7,True,True,True,154
13,85,0.14541993986381663,1.9548161603043002,True,0.9769558288534497,True,-0.4539777834164529,-0.44836226436304344,True,0.1482362009017696,0.005236667851747233,1.0,True,True,True,155
12,14,0.07456135236588521,1.5824992545473087,True,0.9936166530478756,True,-0.4568122087752263,-0.4479665874032926,True,0.07379625210896636,0.008936179726515631,0.69,True,True,True,156
16,43,0.3080641076925675,2.9949388376250523,True,0.9204820766286284,True,-0.4710060296120835,-0.4484645743303391,True,0.3019002343241953,0.020060420287119327,0.24,True,True,True,157
6,10,0.10523123953089489,2.368812480738736,False,-0.47958948855342376,False,-0.9493122946537743,0.588851950002999,False,5.403683317389141,0.5183880659992329,0.01,False,True,True,158
19,100,0.20172537350790481,1.6743853974880458,True,0.9583304649837735,True,-0.45502841788976434,-0.4447189849592486,True,0.20381609585968005,0.01099972493439858,0.22,True,True,True,159
5,35,0.2755610589739426,0.5248091179005144,True,0.9303140000560604,True,-0.4784256741868421,-0.4296052062286393,True,0.26184177704337913,0.02402343305698861,0.14,True,True,True,160
5,54,0.528192042975798,1.5949172600286827,True,0.7861600192195995,True,-0.437614674662729,-0.41310830035794616,True,0.4873104693904406,0.013424028321665319,0.92,True,True,True,161
4,11,0.19491728403970643,1.6230204993126138,True,0.9631605829705505,True,-0.5146430351543286,-0.4545154529697771,True,0.18177782835401837,0.033602361865268895,0.69,True,True,True,162
4,46,0.15017622854944615,0.6206976020495677,True,0.9717752430793367,True,-0.44812005593034704,-0.4303295489298113,True,0.14799879004107017,0.010184573489755242,0.26,True,True,True,163
3,58,0.5557793065588302,0.42875027574780666,True,0.6896124576590745,True,-0.45327404631079665,-0.39999084059128054,True,0.5817793732360869,0.022029907485622335,0.53,True,True,True,164
3,89,0.07457241517263671,2.2095903531186125,False,-1.1553667997375499,False,-1.383185834434229,0.07260900954613608,False,6.045156936471062,0.6633358245243931,0.01,False,True,True,165
16,52,0.4916405862657964,2.5254518720541457,False,-0.11772206766683535,False,-0.8541074540842434,-0.2676304233769946,True,9.107030463728163,0.679337016822841,0.01,False,True,True,166
8,70,0.3514570497348322,1.2012168440321314,True,0.8986557521604812,True,-0.4681639739690689,-0.4410153712996351,True,0.3365115690076862,0.019462510920165127,0.82,True,True,True,167
17,91,0.36255787672074946,1.3280906648927224,False,-0.09518177261050975,False,-0.7337380835320064,-0.27746910349232995,True,6.8873418267839375,0.5001190728038365,0.01,False,True,True,168
5,71,0.3706319763501054,1.3399859993007077,False,-0.565224127730648,False,-0.6519550861567937,0.05440844826825409,False,6.043816216229705,0.4032233643158434,0.01,False,True,True,169
10,10,0.21395234639019128,0.991351519449025,False,-0.15165188989994194,False,-0.6642375016059608,-0.2654919842609431,True,3.558957144279162,0.2791995415697306,0.01,False,True,True,170
10,79,0.5989157406279976,1.4766932350404667,True,0.7523365245745542,True,-0.46810923101522584,-0.4300595581274502,True,0.5743759583312463,0.035435555435624724,0.56,True,True,True,171
4,57,0.45151936591954217,0.3352310143016056,True,0.7926812127581518,True,-0.48137713973777596,-0.4349850758438373,True,0.4518568897256147,0.02820459555822747,0.65,True,True,True,172
11,52,0.5331721268469986,2.2169542276534537,True,0.7183517313135261,True,-0.4499834868225627,-0.3961569616583065,True,0.5777791352839632,0.04149838175167508,0.01,False,False,True,173
4,54,0.45211078649939745,1.1947748571229853,False,-0.568281519755117,False,-0.5602194293503329,-0.15427813534258564,True,3.272165255342666,0.2058695657996246,0.01,False,True,True,174
13,62,0.2158811113923927,0.357338853330751,False,0.4548047885166612,True,-0.5657939681731192,-0.448342824903108,True,1.0119506339939943,0.08913061570955418,0.01,False,True,False,175
9,90,0.11029043546288012,0.08523215768357162,False,0.91193026966958,True,-0.46325056881678195,-0.4369683096765642,True,0.28228537725903435,0.020322596865661364,0.01,False,True,False,176
13,35,0.26644882678509346,1.0763390168293885,True,0.9319090660765359,True,-0.4666532980601878,-0.4507765727282638,True,0.2646855598734565,0.01642186389481987,0.89,True,True,True,177
4,90,0.37917885988552696,2.4978049429391165,True,0.8595699323087141,True,-0.5037902143453689,-0.4362393338288686,True,0.4086521975578871,0.032743985409732175,0.38,True,True,True,178
11,84,0.22389927673867605,2.140123161501384,False,-0.17690261302586063,False,-1.3378708467729323,-0.32055717107327875,True,8.694763606772133,0.7155978008941734,0.01,False,True,True,179
8,36,0.11647737430391945,0.1181885947948007,False,0.8335628919698995,True,-0.4591900865992628,-0.4078155644168581,True,0.3755483985599505,0.02696256458922872,0.01,False,True,False,180
13,69,0.4346196015490876,2.620000933108818,True,0.8280229989418142,True,-0.47273528781398827,-0.44240880586078174,True,0.4483144703414504,0.028094136052275814,0.5,True,True,True,181
17,56,0.5956625322772335,2.87248400032819,True,0.7410175474661287,True,-0.48104869500698183,-0.44747854571622925,True,0.5908445912468738,0.038580312335582755,0.74,True,True,True,182
12,51,0.06998274556813952,0.4403014670543065,True,0.9951429775978685,True,-0.4514346101985431,-0.44638487268796384,True,0.06871901648691417,0.004954658336502217,0.24,True,True,True,183
10,15,0.17473583515604493,2.9832189144848513,True,0.9673331534409552,True,-0.46512443024154576,-0.4286210242474491,True,0.16943912044983614,0.030934455638989465,0.4,True,True,True,184
10,51,0.2356413872468977,2.4090565774912953,True,0.9456806391611533,True,-0.46514001556055184,-0.43607261826387245,True,0.2311444133978384,0.021698218236796254,0.09,True,True,True,185
17,11,0.2323695985560802,0.9055239359865707,True,0.9438565753112406,True,-0.44954346043838206,-0.42210764334568435,True,0.23529289570736747,0.05757639283876263,0.87,True,True,True,186
5,54,0.245127963721666,2.4580447610700986,True,0.9417897225993367,True,-0.4587122543215123,-0.4431595693676994,True,0.2538668118767414,0.009559189541657966,1.0,True,True,True,187
10,42,0.5196183695368111,2.259645819698553,False,-0.22326918498159998,False,-0.825187271533452,0.014422237329406194,False,7.199247103605581,0.6022163141748804,0.01,False,True,True,188
2,30,0.35267475015641153,0.9250968843265964,True,0.8975751245033509,True,-0.48925295765039467,-0.40330710118712193,True,0.2874195846580633,0.0429729282316364,0.24,True,True,True,189
5,99,0.1179597637733423,0.6777158544485876,False,-0.057627226485737815,False,-0.45224627799596195,-0.2932091608613424,True,1.3209753069523271,0.10771580441846529,0.01,False,True,True,190
2,48,0.47766263396488606,0.7958512687749784,True,0.7731237374027911,True,-0.46388800265664953,-0.4367450768829474,True,0.5295763015392709,0.013571462886850821,0.95,True,True,True,191
6,80,0.3319711057950185,0.898247122825998,True,0.9012014448429639,True,-0.46529629795709526,-0.4271686894212984,True,0.32043747955147517,0.02325878072759237,0.54,True,True,True,192
19,37,0.13266831258833173,2.769862484856891,False,-0.1084526006016946,False,-0.6725325568001332,0.029946126894753445,False,7.588967465296637,0.6550051081611311,0.01,False,True,True,193
8,17,0.054978320287791746,1.3074842554162522,False,-0.2109668348866609,False,-0.41912691220757836,0.01705132397699088,False,2.8354890226933867,0.2613353125712981,0.01,False,True,True,194
3,39,0.5752818457548887,2.049622244962053,True,0.6760841134852671,True,-0.4794503219701016,-0.366989580844437,True,0.5747666624400976,0.04620825769991871,0.02,False,False,True,195
12,91,0.46387388939192836,2.83969047624411,False,-0.16450669759898284,False,-1.561208770211956,-0.16722274724907088,True,10.925228005653182,0.822633953431367,0.01,False,True,True,196
15,41,0.11572906791056393,1.700348753703198,False,-0.13857649086359736,False,-0.7159272380286852,-0.07861730226280597,True,7.874781863324153,0.5957057316285025,0.01,False,True,True,197
7,74,0.15370509736370772,2.177419401870976,True,0.9756512349502563,True,-0.4629323536965678,-0.4511215477795662,True,0.15919940792813048,0.008615918728330134,0.53,True,True,True,198
6,76,0.430150353063268,2.269599703296281,False,-0.37942535138176114,False,-0.6603631958332888,-0.31241037788990367,True,5.2294737523694765,0.28836880773083273,0.01,False,True,True,199
20,73,0.23365737083056676,2.8578180160804574,False,-0.10358886294479852,False,-0.7658498162745214,-0.0359340669164267,True,10.805240578625549,0.8081033021248822,0.01,False,True,True,200
11,55,0.4135836158297044,1.4472182248151193,True,0.8599772090568356,True,-0.4616576347487912,-0.43008557885615,True,0.3971101264745036,0.027335042509498638,0.03,False,False,True,201
19,61,0.4506816200751775,2.611657841368456,False,-0.08364940048583902,False,-1.0755365918134154,-0.3621410313366102,True,9.63444081325109,0.6629756252896329,0.01,False,True,True,202
7,30,0.3516245258122951,1.313248071796301,False,-0.33597116218468126,False,-0.7186487769691831,-0.149536708247171,True,4.994958730684044,0.3890582610944941,0.01,False,True,True,203
16,82,0.5709329518847347,1.0065945477869596,False,-0.10014963384959286,False,-0.594791815802263,-0.20451090925407606,True,4.608793673216451,0.3212267447585235,0.01,False,True,True,204
5,41,0.30024803809781114,1.6666673819649396,True,0.9069621530670633,True,-0.45381608818760405,-0.4453777222469682,True,0.28751298364220124,0.0036093055584143084,0.89,True,True,True,205
19,94,0.3797106039591764,2.213931205729835,False,-0.10210227045630327,False,-0.5703512097947888,-0.1694421376015001,True,6.357111918090852,0.3962214103136689,0.01,False,True,True,206
3,49,0.3022413558620285,0.2478347594439465,False,0.7011313818779643,True,-0.48904902911834125,-0.4761959455608231,True,0.48749848552436664,0.0035623540820152785,0.01,False,True,False,207
11,60,0.5330969986790887,0.4074599898265554,True,0.7797109789790004,True,-0.4790638110767924,-0.4439587044534928,True,0.522012396248355,0.033282739577774785,0.53,True,True,True,208
9,75,0.24039331052521629,0.8898823953660916,True,0.9428355551940207,True,-0.456363314866072,-0.43368207681813936,True,0.24096543839824655,0.016552078037402683,0.04,False,False,True,209
16,33,0.4599652039173852,0.38086212144101395,True,0.7895257449405789,True,-0.46942928387023664,-0.427840555717451,True,0.49223614056189613,0.04468397673003009,0.43,True,True,True,210
2,59,0.18734714882947878,0.5094550237059364,True,0.9657745177739933,True,-0.4662073360131913,-0.4462366354480211,True,0.20140496529123808,0.00998535028258521,0.63,True,True,True,211
17,100,0.5431080412716187,0.557946635667765,False,0.07486180722806501,True,-0.5810505896923701,-0.432914422833479,True,2.4562347896390824,0.15861290276158374,0.01,False,True,False,212
10,20,0.3715396609881141,0.9442006708000368,True,0.8722555354180006,True,-0.48159015321926696,-0.42654703976470626,True,0.36849725442055575,0.03622891822829036,0.58,True,True,True,213
3,33,0.21349859280779487,1.0051506310646032,True,0.9504084546496059,True,-0.473388173134913,-0.44230955005649125,True,0.23123444249501546,0.013346502884234026,0.46,True,True,True,214
13,53,0.3470925488153888,1.672829298493539,False,-0.1809664205836201,False,-0.5096163793534333,0.3871293892535736,False,5.942323825897993,0.3979531548464205,0.01,False,True,True,215
12,11,0.3123357970482343,1.1959545156973816,False,-0.20211442321049322,False,-1.1796545858701009,0.2045295629151487,False,7.151252185594612,0.5320021089297097,0.01,False,True,True,216
18,94,0.36072222600597953,1.389357046055197,True,0.8811861470197253,True,-0.45410828680030524,-0.4368860726806516,True,0.36195902565946725,0.021042953318312883,0.48,True,True,True,217
6,53,0.056301677825097304,1.3195224998048571,False,-0.26639266587881893,False,-0.8846280088079131,-0.5337739372651477,True,4.144596304391583,0.246794384852771,0.01,False,True,True,218
17,31,0.24325710877183815,0.21785966172384863,False,0.6011011947331958,True,-0.49231293667417536,-0.4365098672232929,True,0.7313876032820349,0.06173646288037202,0.01,False,True,False,219
13,93,0.3025364483676808,0.5266610580214591,True,0.914534193255133,True,-0.46238998077850435,-0.44999375057792523,True,0.3079597913350164,0.012498306247732707,0.91,True,True,True,220
11,19,0.41684618780237115,2.3705267861928556,False,-0.2127696304889961,False,-0.5616446512943126,-0.08139271689956856,True,8.191598372455879,0.5978461873856172,0.01,False,True,True,221
9,96,0.5301598949512157,1.7028413268854283,False,-0.25561095384307,False,-0.5865770339532378,0.14767701257803345,False,7.180072358324903,0.48436885062014956,0.01,False,True,True,222
15,52,0.16366351466002493,2.2771532669665224,False,-0.10428561343934373,False,-0.7098064124032337,-0.27067950665859314,True,5.960577466811377,0.44207499921601745,0.01,False,True,True,223
2,31,0.45511946158673594,1.9295439905764646,False,-3.1303409460961875,False,-0.884604648204879,0.2923441422201886,False,7.210340239157849,0.46020964655687546,0.01,False,True,True,224
6,89,0.4234758709770467,0.7681835219162229,True,0.820245844160345,True,-0.4610791300190572,-0.4291135195309176,True,0.45031026634335813,0.02108850199741858,0.95,True,True,True,225
12,51,0.13691531661268525,0.8913172562694981,False,-0.04120096946982832,False,-0.7724115909431521,-0.3857598090755645,True,3.3211272841972908,0.2549292177530853,0.01,False,True,True,226
5,56,0.20741253628509604,0.20474421111181496,True,0.9577583846497997,True,-0.4706070725770152,-0.45204083533938255,True,0.20557228141364342,0.01067735783887694,0.61,True,True,True,227
8,45,0.599422570894118,2.7638444758182543,False,-0.27016218081145227,False,-2.411212151736185,-0.49895746254038204,True,16.384212384266334,1.237003580307437,0.01,False,True,True,228
20,6,0.2969249325821801,0.3820708670250641,False,0.10727644900448374,True,-0.4643537613968874,-0.3173647656808439,True,1.594420680947109,0.12912981981126942,0.01,False,True,False,229
13,58,0.48471603024705084,1.1936365690900335,True,0.7850353784444059,True,-0.4737475727310139,-0.4328506438607103,True,0.49431026698546815,0.048694940741939745,0.16,True,True,True,230
12,79,0.29941642693684184,1.912818624789434,False,-0.1756532019715651,False,-0.7394997566899173,-0.0867164954681298,True,7.6059150507577735,0.5115886366644541,0.01,False,True,True,231
6,21,0.31148125245823804,0.2644271382180683,False,0.2758970641295828,True,-0.5316759828040947,-0.3742068606579674,True,1.0245187160632447,0.07975292160428289,0.01,False,True,False,232
15,33,0.18394935372633292,0.5675790791924338,False,-0.0362246152088066,False,-0.5205670549516116,-0.32771341470811466,True,2.6373151905271053,0.20655607519438818,0.01,False,True,True,233
13,78,0.549423632175888,2.9084433513235037,False,-0.15959131969892804,False,-1.0690197542457418,0.07478174888086626,False,11.832865262944404,0.9703069946098544,0.01,False,True,True,234
19,42,0.27012523547388967,2.2652769958098493,False,-0.10777662361217555,False,-0.7062978361189352,0.03955911959313118,False,8.015660480980134,0.6318661343850015,0.01,False,True,True,235
19,90,0.30043936692287887,1.6219047490801435,False,-0.052395805588562494,False,-0.9775848589940823,-0.5198922616395663,True,6.38841318005751,0.4710647930770806,0.01,False,True,True,236
16,40,0.050093886285446546,0.6240208874718793,True,0.9973808412091246,True,-0.4511809760717856,-0.4475621992436636,True,0.048999830434826405,0.004179713488702024,0.48,True,True,True,237
5,33,0.39883474424064513,1.9033070674095627,True,0.8745608500145293,True,-0.4771905493317218,-0.44758130978485805,True,0.3753972572969922,0.0205730281003163,0.75,True,True,True,238
13,6,0.090182408292964,2.3749413446396024,False,-0.227653429854221,False,-0.3877461576409065,0.46075251052924376,False,5.473184634557109,0.438087885414474,0.01,False,True,True,239
6,81,0.3461646958050287,0.46070832971266185,False,-0.0075500908620784735,False,-0.5953327690977563,-0.3927571984400111,True,1.799155258256193,0.11813485066139293,0.01,False,True,True,240
20,21,0.1013973342687543,2.8601067149776074,True,0.9900394713094125,True,-0.4574351584553886,-0.44960693744686836,True,0.09981424081044522,0.011767737294079619,0.83,True,True,True,241
12,29,0.5641802014777189,1.3747026127891442,False,0.03219654425417173,True,-0.7298156094286281,-0.4079537699784989,True,2.602535064667826,0.24223564549863832,0.01,False,True,False,242
9,6,0.10975871775996175,1.1421328068590595,True,0.986901267418066,True,-0.4767115578013222,-0.44083197117757267,True,0.10572044237443239,0.02397442015675256,0.04,False,False,True,243
5,13,0.5815153662867256,0.6313523112941735,True,0.74856202678409,True,-0.5407174190650348,-0.329956282825869,True,0.5713235614409187,0.1459181610073308,0.2,True,True,True,244
