K,n_per_facility,sigma,heterogeneity,is_universal,confound_type,n_mode,r2_lofo,protocol_says_universal,bootstrap_a_ci_lo,bootstrap_a_ci_hi,bootstrap_a_stable,obs_sigma_hat,obs_hetero_hat,perm_pvalue,perm_says_universal,perm_correct,correct,scenario_id
19,9,0.3956235863122744,0.7875734806132749,True,gaussian_linear,unequal,0.8705027438295552,True,-0.48913529844988285,-0.4424428986220768,True,0.3838119448152654,0.13125158693886138,0.78,True,True,True,gaussian_linear_128
10,89,0.53944466588787,1.3383168972371373,False,gaussian_linear,equal,-0.1800893825450558,False,-0.7959180209761051,-0.2264392608797576,True,5.218481827828263,0.42391299847478486,0.01,False,True,True,gaussian_linear_129
12,66,0.192683895322996,2.4163230334317407,True,gaussian_linear,equal,0.963809868892141,True,-0.45093865241536657,-0.43593338703490286,True,0.1881344671708218,0.010717929622412801,0.31,True,True,True,gaussian_linear_130
4,21,0.2463126250544651,2.387046687526498,True,gaussian_linear,equal,0.8833013268428388,True,-0.44276650266511547,-0.41640000055355025,True,0.29435087872385873,0.012587720984251849,0.81,True,True,True,gaussian_linear_131
13,59,0.4589901342615564,0.6168004892037205,True,gaussian_linear,equal,0.8197931462529752,True,-0.4667659184603739,-0.4317902798418184,True,0.46086873615548574,0.030519800241135413,0.8,True,True,True,gaussian_linear_132
7,19,0.536825384640894,1.4460557957958158,False,gaussian_linear,equal,-0.18446950495410097,False,-1.5529886809600415,-0.40288051943180664,True,5.1421460501490595,0.40634595498115034,0.01,False,True,True,gaussian_linear_133
15,77,0.12068329448227522,2.9523577756755577,False,gaussian_linear,unequal,-0.2546260628081207,False,-0.9785069842499046,0.08821850646259792,False,11.237038233091859,0.687463495684268,0.01,False,True,True,gaussian_linear_134
3,34,0.3124347154899173,1.8590479279612189,True,gaussian_linear,equal,0.8996134586187962,True,-0.44589135407706454,-0.43442257395887957,True,0.294940661309289,0.00374021680945453,0.68,True,True,True,gaussian_linear_135
5,87,0.40398140842087227,2.091798604555139,True,gaussian_linear,unequal,0.8754920138220295,True,-0.47158681291732263,-0.44844117470047956,True,0.38785427108733106,0.011199379849335,0.12,True,True,True,gaussian_linear_136
16,15,0.18105866757097017,2.3369694191217882,True,gaussian_linear,equal,0.9667256027856975,True,-0.46079535842427294,-0.43818435343599266,True,0.17578571154885142,0.028205033780505758,0.52,True,True,True,gaussian_linear_137
19,90,0.5347144362292333,2.329591394338789,False,gaussian_linear,unequal,-0.1343769122001659,False,-0.6173962783218246,0.16387568267601063,False,10.928559691693428,0.7044271306028369,0.01,False,True,True,gaussian_linear_138
6,89,0.11155942472545732,2.425189474152317,True,gaussian_linear,equal,0.9880070459157694,True,-0.4528681555367647,-0.44456466630721764,True,0.10563178625164292,0.005285333885894095,0.11,True,True,True,gaussian_linear_139
20,92,0.3890567809458384,1.6024428855533714,True,gaussian_linear,unequal,0.8622211105031009,True,-0.4599133340034965,-0.4483267580368495,True,0.39286544621296865,0.016426980461543235,0.65,True,True,True,gaussian_linear_140
16,28,0.5209143737783047,2.833496300582685,True,gaussian_linear,unequal,0.7731177929290953,True,-0.47791543857894536,-0.4239446557200597,True,0.5201449343095321,0.06731055945997687,0.35,True,True,True,gaussian_linear_141
8,57,0.4289901997391457,2.40162862276108,True,gaussian_linear,unequal,0.8520282839120403,True,-0.474122664596887,-0.43847982910502636,True,0.4289788095590845,0.022788374376671253,0.49,True,True,True,gaussian_linear_142
4,42,0.16685131300620928,1.3442147780157037,True,gaussian_linear,equal,0.9754669433103001,True,-0.44752265407205905,-0.43783948993608107,True,0.15077234322420086,0.006241961717387864,0.28,True,True,True,gaussian_linear_143
2,91,0.2148168359950235,0.6351406710024439,True,gaussian_linear,unequal,0.9556078040703265,True,-0.4695618452981627,-0.4492955680759287,True,0.210758583171277,0.010133138611117337,0.8,True,True,True,gaussian_linear_144
13,63,0.28280879290255573,0.02275874799193467,False,gaussian_linear,unequal,0.9184745280694624,True,-0.4584538987278534,-0.44967524263833125,True,0.29838789488736855,0.014541077714844673,0.01,False,True,False,gaussian_linear_145
5,93,0.39584428533001964,0.9540459655216015,True,gaussian_linear,unequal,0.8455505332945716,True,-0.4542796253926412,-0.44264314338590083,True,0.40375315928568933,0.009279363247011783,0.45,True,True,True,gaussian_linear_146
3,25,0.5864436924070321,2.122388856566282,False,gaussian_linear,equal,-1.2730704792724965,False,-1.5291743371743236,0.22822565866449523,False,8.783657298824613,0.750204318486797,0.01,False,True,True,gaussian_linear_147
14,58,0.34178573028203274,2.172042908610944,False,gaussian_linear,equal,-0.16281492528800512,False,-0.5598105472578075,0.45913849439565096,False,8.649029255888427,0.6730218208698734,0.01,False,True,True,gaussian_linear_148
19,42,0.112224984960309,1.5071279497598922,True,gaussian_linear,equal,0.9878995005800876,True,-0.4545252832173069,-0.4481894628787291,True,0.11079115534176832,0.008406142075353024,0.38,True,True,True,gaussian_linear_149
15,76,0.586483588747541,0.43695301785666674,False,gaussian_linear,equal,0.18040231486140523,True,-0.5749636767962776,-0.38175774441288224,True,1.5974954197047788,0.1424117639586978,0.01,False,True,False,gaussian_linear_150
5,41,0.4901409108374985,2.275065433948403,True,gaussian_linear,equal,0.7485897514713841,True,-0.45820060760834647,-0.41251765119387973,True,0.4890041068119031,0.025057582987492732,0.77,True,True,True,gaussian_linear_151
7,80,0.5272807192768867,0.4326958048375752,False,gaussian_linear,unequal,-0.29704651519737224,False,-0.6773071781959968,-0.27838238325049325,True,2.9976772508378815,0.20241590236326876,0.01,False,True,True,gaussian_linear_152
18,53,0.44968360431044274,1.5592822240439972,False,gaussian_linear,equal,-0.09599570264579027,False,-0.8590724304735882,-0.25471993576174934,True,6.356238122489071,0.4700891821750379,0.01,False,True,True,gaussian_linear_153
6,45,0.3679030571383428,2.857637659011805,False,gaussian_linear,unequal,-0.6405223822524242,False,-0.302990600884215,1.3187084456829004,False,10.423870382220013,1.24565039586375,0.01,False,True,True,gaussian_linear_154
5,42,0.43800683046084377,0.4075205438170586,True,gaussian_linear,equal,0.8202530961078764,True,-0.48104706888929327,-0.43801792735353967,True,0.4680165393845788,0.025510480466587618,0.82,True,True,True,gaussian_linear_155
10,45,0.25349807857169987,0.6094532838170431,False,gaussian_linear,unequal,0.0506536075281685,True,-0.6525996034575159,-0.4380577928044504,True,2.273407327863929,0.19135125685165466,0.01,False,True,False,gaussian_linear_156
11,27,0.22013597470626411,2.7373794318042934,True,gaussian_linear,unequal,0.9484232020476001,True,-0.4557703578178619,-0.4284042778130595,True,0.2215999604173543,0.01774557433712105,0.52,True,True,True,gaussian_linear_157
2,38,0.130571473853736,2.7593981331281774,False,gaussian_linear,equal,-1.8636664218468622,False,-1.9774414265075784,-1.4252209101163675,True,5.08426469379473,0.27611025819560464,0.01,False,True,True,gaussian_linear_158
3,66,0.3956999384921386,2.4631215235197246,True,gaussian_linear,unequal,0.8508933503101584,True,-0.4565207695853156,-0.41432163440651687,True,0.3919564012042891,0.017381536965990024,0.25,True,True,True,gaussian_linear_159
7,98,0.49591895237045425,0.4844634688806687,True,gaussian_linear,equal,0.8001848102735032,True,-0.47303826762818113,-0.43645933735605125,True,0.48529185177691403,0.023419991628229987,0.18,True,True,True,gaussian_linear_160
7,44,0.11849411283462062,2.547512890766976,False,gaussian_linear,unequal,-0.41177916340352083,False,-1.6712910242851888,-0.1800643368633189,True,9.754876814508943,0.9706333068175539,0.01,False,True,True,gaussian_linear_161
17,55,0.5102451695918698,0.6999056824847709,False,gaussian_linear,equal,-0.04174327631576902,False,-0.654128087004562,-0.2481086253806538,True,3.2395850402699056,0.2369664931084082,0.01,False,True,True,gaussian_linear_162
17,28,0.44285794367152764,1.042742198803149,True,gaussian_linear,unequal,0.8084328423018275,True,-0.4625610422722235,-0.42630737822629483,True,0.46910300505426467,0.04780820689558363,0.36,True,True,True,gaussian_linear_163
14,95,0.15409037710708062,2.626586416082507,True,gaussian_linear,unequal,0.9760846204321291,True,-0.44851072615478577,-0.4425911537739341,True,0.1548164817478029,0.0066403075340241875,0.82,True,True,True,gaussian_linear_164
12,66,0.4139815949009787,0.6671050253634522,True,gaussian_linear,unequal,0.8451826712651475,True,-0.457719460283898,-0.4349637712164129,True,0.40893296852352135,0.02573923807482997,0.17,True,True,True,gaussian_linear_165
2,45,0.21098373833961598,0.48830825788248766,False,gaussian_linear,equal,-0.4574558398911981,False,-0.6063295871642407,-0.5039143131514224,True,0.9566654070004941,0.051207637006409124,0.01,False,True,True,gaussian_linear_166
18,29,0.4608685486029011,0.010922099613429714,True,gaussian_linear,equal,0.8181558459608811,True,-0.47940141041609846,-0.43923495304016436,True,0.4694464797858223,0.05126410578236942,0.03,False,False,True,gaussian_linear_167
13,46,0.3545176906817321,1.8135456065603814,True,gaussian_linear,equal,0.8826845977117354,True,-0.45820737251734245,-0.4369666185717099,True,0.34861736860336523,0.022563982406906803,0.44,True,True,True,gaussian_linear_168
12,28,0.1544656774550187,0.18455280809888075,False,gaussian_linear,unequal,0.7289549305166456,True,-0.5023683731112405,-0.44747448617559593,True,0.600033189478669,0.058511328539489385,0.01,False,True,False,gaussian_linear_169
17,9,0.42288880423139535,2.6503296401611194,False,gaussian_linear,unequal,-0.17405373966309634,False,-1.6624042702240378,-0.05235780118523605,True,12.998856772124594,0.864025982375714,0.01,False,True,True,gaussian_linear_170
11,77,0.44875131295218135,0.8637270674282636,False,gaussian_linear,equal,-0.12124859980213087,False,-0.3408595460086066,-0.1577164432862552,True,2.6509283607853398,0.18749199240624542,0.01,False,True,True,gaussian_linear_171
16,49,0.4690882811565052,0.8039896691401145,True,gaussian_linear,unequal,0.8207888705189537,True,-0.45094305440888877,-0.42302711420230216,True,0.45541514431393293,0.043208109174813915,0.78,True,True,True,gaussian_linear_172
7,16,0.5685918796755456,0.5441824473335187,False,gaussian_linear,equal,0.1029656586754758,True,-0.713569935936732,-0.3777219328808812,True,2.0522615962389854,0.11172603783619699,0.01,False,True,False,gaussian_linear_173
4,16,0.07043357941041885,0.38618234843639765,False,gaussian_linear,equal,0.6995748665451191,True,-0.5617551954003046,-0.5172685673990072,True,0.5214002817039267,0.032912500195298865,0.01,False,True,False,gaussian_linear_174
11,60,0.4177939234989528,0.1718115938001087,True,gaussian_linear,equal,0.8543929612012064,True,-0.46828980016238064,-0.43996380997580237,True,0.40212199547285205,0.024739866236503344,0.07,True,True,True,gaussian_linear_175
13,96,0.20609048231466498,2.8520324356729407,True,gaussian_linear,equal,0.9607293035919859,True,-0.46124945432046954,-0.44738186529354323,True,0.19949002063345608,0.013006717777223594,0.17,True,True,True,gaussian_linear_176
13,85,0.10819908651549123,0.5719155608352656,True,gaussian_linear,unequal,0.9870517235028249,True,-0.45363392292366495,-0.4476550623802385,True,0.11399656559217296,0.013889312194005495,0.54,True,True,True,gaussian_linear_177
13,37,0.3588476640574722,0.9414784683979266,False,gaussian_linear,equal,-0.14429769028697237,False,-0.7372652629292697,-0.11496237228925543,True,4.207489792602657,0.3245315692039531,0.01,False,True,True,gaussian_linear_178
10,73,0.3716265623641543,0.6750799747098851,False,gaussian_linear,unequal,-0.2584116261842764,False,-0.5121476047861545,-0.22515239470513557,True,3.196482027800354,0.23055078539930876,0.01,False,True,True,gaussian_linear_179
4,66,0.0703253247643657,0.5346449662070666,False,gaussian_linear,unequal,-0.6080443515237763,False,-0.5273126855163209,-0.2826244168479794,True,1.3532588398170096,0.10642407413337465,0.01,False,True,True,gaussian_linear_180
13,10,0.3103874597787609,2.174227281835927,False,gaussian_linear,unequal,-0.19129328250025934,False,-1.3210282145803436,-0.3358606736031201,True,5.945522809546858,0.5104460846512314,0.01,False,True,True,gaussian_linear_181
2,32,0.2517061826518024,2.3265395606614354,False,gaussian_linear,unequal,-3.1380664541467453,False,-1.2226245984637814,-0.3832560075727178,True,4.324012695996576,0.41968429544553193,0.01,False,True,True,gaussian_linear_182
11,81,0.4045240056610563,2.231572471565527,False,gaussian_linear,equal,-0.1655205592516369,False,-0.9879954326739869,-0.20317443755110337,True,6.244273382364098,0.4983206456908237,0.01,False,True,True,gaussian_linear_183
5,39,0.39523760953445347,0.7585080731789035,False,gaussian_linear,equal,0.2659072704003056,True,-0.6033527092892041,-0.3492352666677039,True,1.0351540993117794,0.1590963063614567,0.01,False,True,False,gaussian_linear_184
8,33,0.20228220472922098,2.057285498907504,False,gaussian_linear,equal,-0.33578828338156064,False,-0.804679854097233,0.6447267934816886,False,9.117004718395796,0.7098179139664783,0.01,False,True,True,gaussian_linear_185
20,85,0.5060967010679721,2.5204531189055315,False,gaussian_linear,unequal,-0.1322619311407105,False,-0.9023499663911307,-0.10660884081213572,True,11.564105617457118,0.7549822526647265,0.01,False,True,True,gaussian_linear_186
11,6,0.24374051741300262,2.5392653330130956,False,gaussian_linear,equal,-0.24019045974640107,False,-1.3721318900828354,0.24965579531000343,False,8.640775128961838,0.4896396381388221,0.01,False,True,True,gaussian_linear_187
18,12,0.22782858893542113,1.3705703203980528,False,gaussian_linear,equal,-0.022087951201835487,False,-1.108549134665254,-0.40796352709847333,True,4.9194596132045145,0.38538930430585877,0.01,False,True,True,gaussian_linear_188
17,25,0.48237167560983135,0.4561013066975449,True,gaussian_linear,equal,0.7742893018872101,True,-0.4571866302979248,-0.4198476711418476,True,0.5172724170768809,0.04244370605411998,0.22,True,True,True,gaussian_linear_189
9,12,0.45395692026817597,0.5628130333088708,False,gaussian_linear,equal,-0.0008214602037088792,False,-0.5696692688787567,-0.2871848564633575,True,1.7255901885750329,0.15595256314558192,0.01,False,True,True,gaussian_linear_190
17,49,0.485684367322784,0.25680964832472486,False,gaussian_linear,unequal,0.5373905326337933,True,-0.47608847020085426,-0.40707561958836036,True,0.8139384324524609,0.058583888103409046,0.01,False,True,False,gaussian_linear_191
15,24,0.2675701843147634,2.9060681926800447,True,gaussian_linear,unequal,0.9261704076335632,True,-0.4555147847970306,-0.4345798244104619,True,0.27645279726335015,0.06024359458455178,0.97,True,True,True,gaussian_linear_192
6,52,0.22953881777511292,2.0875818607811047,True,gaussian_linear,equal,0.9340185066977935,True,-0.46807135964708285,-0.4264445908836503,True,0.24734386797843402,0.02771436499194501,0.02,False,False,True,gaussian_linear_193
6,66,0.3620534130789633,0.527724191323846,True,gaussian_linear,equal,0.8827564634329963,True,-0.45521536068561813,-0.42868227954896554,True,0.35230875722429894,0.020947422098006038,0.7,True,True,True,gaussian_linear_194
13,79,0.1486303637631443,0.2378301689047272,True,gaussian_linear,unequal,0.9767134497127884,True,-0.45572550807643797,-0.44198097811673465,True,0.1442076851286342,0.012988073939950504,0.09,True,True,True,gaussian_linear_195
11,17,0.07693686729522059,0.4477650204809963,True,gaussian_linear,equal,0.9955692332689525,True,-0.4529919876937919,-0.44618390105596917,True,0.06885386928997934,0.005962308286334185,0.6,True,True,True,gaussian_linear_196
2,5,0.5462862725774936,0.40359633941432627,True,gaussian_linear,equal,0.5296994804838944,True,-0.4116128916607107,-0.349795251798274,True,0.4712654184139467,0.030908819931218495,0.8,True,True,True,gaussian_linear_197
14,94,0.2558457842906181,0.17858731836800978,False,gaussian_linear,unequal,0.6151553390548665,True,-0.49821411963011575,-0.4297472525326727,True,0.7193126651536411,0.06794125729995129,0.01,False,True,False,gaussian_linear_198
9,22,0.4641768968212776,2.0789844416264565,False,gaussian_linear,unequal,-0.17561720813052117,False,-1.4617349705972071,-0.47185770183880216,True,4.453217777765054,0.45548662293772135,0.01,False,True,True,gaussian_linear_199
5,61,0.33627901244089115,1.8308645482903225,True,gaussian_linear,unequal,0.8866243558287451,True,-0.47987332230161917,-0.4344955287376595,True,0.330041164144375,0.028434676909624517,0.26,True,True,True,gaussian_linear_200
16,61,0.5675330380874366,0.41617263092470236,True,gaussian_linear,equal,0.7393609482973442,True,-0.4613118924675999,-0.43217976195434527,True,0.5582476250818362,0.029252110876354178,0.82,True,True,True,gaussian_linear_201
